,comarcacodi,comarcadescripcio,municipicodi,municipidescripcio,sexecodi,sexedescripcio,resultatcoviddescripcio,numcasos,date
1697,40,Vallès Occidental,08125,Montcada i Reixac,0,Home,Sospitós,90,11-06
1698,22,Montsià ,43044,La Sénia,0,Home,Sospitós,2,11-06
1699,20,Gironès,17025,Bordils,1,Dona,Sospitós,1,11-06
1700,10,Baix Empordà ,17181,Santa Cristina d'Aro,1,Dona,Positiu PCR,1,11-06
1701,34,Selva,17146,Riells i Viabrea,1,Dona,Sospitós,13,11-06
1702,03,Alt Penedès,08304,Vilobí del Penedès,0,Home,Sospitós,2,11-06
1703,20,Gironès,17155,Salt,1,Dona,Sospitós,36,11-06
1704,08,Baix Camp,43038,Cambrils,0,Home,Sospitós,21,11-06
1705,40,Vallès Occidental,08180,Ripollet,0,Home,Sospitós,53,11-06
1706,23,Noguera,25035,La Sentiu de Sió,0,Home,Positiu PCR,2,11-06
1707,34,Selva,17146,Riells i Viabrea,0,Home,Sospitós,8,11-06
1708,07,Bages,08018,Balsareny,0,Home,Positiu PCR,2,11-06
1709,28,Pla de l'Estany,17015,Banyoles,1,Dona,Positiu PCR,11,11-06
1710,10,Baix Empordà ,17068,Foixà,1,Dona,Sospitós,1,11-06
1711,41,Vallès Oriental,08096,Granollers,0,Home,Positiu PCR,10,11-06
1712,19,Garrotxa,17114,Olot,1,Dona,Sospitós,101,11-06
1713,41,Vallès Oriental,08046,Cardedeu,0,Home,Positiu PCR,1,11-06
1714,21,Maresme,08261,Santa Susanna,0,Home,Positiu PCR,1,11-06
1715,03,Alt Penedès,08154,Pacs del Penedès,1,Dona,Sospitós,1,11-06
1716,11,Baix Llobregat,08217,Sant Joan Despí,0,Home,Positiu PCR,2,11-06
1717,41,Vallès Oriental,08207,Sant Esteve de Palautordera,1,Dona,Sospitós,3,11-06
1718,41,Vallès Oriental,08134,Figaró-Montmany,0,Home,Sospitós,3,11-06
1719,34,Selva,17101,Massanes,1,Dona,Sospitós,2,11-06
1720,38,Urgell,25003,Agramunt,0,Home,Sospitós,1,11-06
1721,02,Alt Empordà ,17012,Avinyonet de Puigventós,1,Dona,Sospitós,3,11-06
1722,21,Maresme,08126,Montgat,1,Dona,Positiu PCR,2,11-06
1723,06,Anoia,08071,Copons,1,Dona,Sospitós,1,11-06
1724,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Sospitós,46,11-06
1725,10,Baix Empordà ,17121,Palau-Sator,0,Home,Sospitós,1,11-06
1726,31,Ripollès,17039,Camprodon,0,Home,Sospitós,4,11-06
1727,14,Berguedà ,08293,Vallcebre,0,Home,Sospitós,1,11-06
1728,21,Maresme,08284,Tordera,0,Home,Sospitós,28,11-06
1729,21,Maresme,08219,Vilassar de Mar,1,Dona,Positiu PCR,3,11-06
1730,06,Anoia,08031,Calaf,1,Dona,Sospitós,6,11-06
1731,28,Pla de l'Estany,17058,Crespià,0,Home,Sospitós,1,11-06
1732,34,Selva,17903,Sant Julià del Llor i Bonmatí,1,Dona,Sospitós,3,11-06
1733,41,Vallès Oriental,08234,Sant Pere de Vilamajor,1,Dona,Positiu PCR,2,11-06
1734,21,Maresme,08003,Alella,1,Dona,Positiu PCR,4,11-06
1735,41,Vallès Oriental,08296,Vallromanes,1,Dona,Sospitós,3,11-06
1736,02,Alt Empordà ,17175,Sant Miquel de Fluvià,1,Dona,Positiu PCR,1,11-06
1737,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Positiu PCR,11,11-06
1738,02,Alt Empordà ,17005,El Far d'Empordà,0,Home,Sospitós,1,11-06
1739,04,Alt Urgell,25203,La Seu d'Urgell,1,Dona,Sospitós,21,11-06
1740,02,Alt Empordà ,17047,Castelló d'Empúries,1,Dona,Sospitós,10,11-06
1741,03,Alt Penedès,08122,Mediona,1,Dona,Positiu PCR,1,11-06
1742,07,Bages,08140,Navarcles,1,Dona,Sospitós,2,11-06
1743,04,Alt Urgell,25165,Peramola,1,Dona,Positiu PCR,1,11-06
1744,37,Terra Alta,43064,Gandesa,0,Home,Sospitós,1,11-06
1745,31,Ripollès,17039,Camprodon,1,Dona,Positiu PCR,1,11-06
1746,07,Bages,08191,Sallent,0,Home,Sospitós,3,11-06
1747,41,Vallès Oriental,08086,Les Franqueses del Vallès,0,Home,Sospitós,39,11-06
1748,11,Baix Llobregat,08905,La Palma de Cervelló,0,Home,Sospitós,5,11-06
1749,36,Tarragonès,43047,Constantí,1,Dona,Sospitós,8,11-06
1750,03,Alt Penedès,08240,Sant Sadurní d'Anoia,0,Home,Sospitós,23,11-06
1751,24,Osona,08233,Sant Pere de Torelló,0,Home,Positiu PCR,1,11-06
1752,33,Segrià ,25228,Torrefarrera,1,Dona,Positiu PCR,2,11-06
1753,21,Maresme,08282,Tiana,1,Dona,Sospitós,6,11-06
1754,10,Baix Empordà ,17004,Albons,0,Home,Positiu PCR,1,11-06
1755,21,Maresme,08032,Caldes d'Estrac,0,Home,Positiu PCR,1,11-06
1756,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,63,11-06
1757,40,Vallès Occidental,08054,Castellbisbal,1,Dona,Positiu PCR,2,11-06
1758,41,Vallès Oriental,08106,Llinars del Vallès,1,Dona,Positiu PCR,2,11-06
1759,34,Selva,17083,Hostalric,0,Home,Sospitós,4,11-06
1760,03,Alt Penedès,08085,Font-Rubí,0,Home,Sospitós,3,11-06
1761,21,Maresme,08264,Sant Vicenç de Montalt,1,Dona,Positiu PCR,3,11-06
1762,41,Vallès Oriental,08248,Santa Eulàlia de Ronçana,0,Home,Positiu PCR,3,11-06
1763,08,Baix Camp,43129,Riudoms,0,Home,Positiu PCR,1,11-06
1764,11,Baix Llobregat,08147,Olesa de Montserrat,0,Home,Positiu PCR,6,11-06
1765,06,Anoia,08104,La Llacuna,0,Home,Sospitós,1,11-06
1766,41,Vallès Oriental,08105,La Llagosta,1,Dona,Sospitós,41,11-06
1767,40,Vallès Occidental,08904,Badia del Vallès,0,Home,Positiu PCR,1,11-06
1768,19,Garrotxa,17133,Les Planes d'Hostoles,0,Home,Positiu PCR,2,11-06
1769,02,Alt Empordà ,17066,Figueres,1,Dona,Positiu PCR,16,11-06
1770,33,Segrià ,25182,Puigverd de Lleida,1,Dona,Sospitós,1,11-06
1771,16,Conca de Barberà ,43142,Sarral,1,Dona,Positiu PCR,1,11-06
1772,24,Osona,08017,Balenyà,0,Home,Sospitós,5,11-06
1773,41,Vallès Oriental,08042,Cànoves i Samalús,0,Home,Positiu PCR,2,11-06
1774,11,Baix Llobregat,08020,Begues,0,Home,PCR probable,1,11-06
1775,20,Gironès,17079,Girona,1,Dona,Positiu PCR,65,11-06
1776,27,Pla d'Urgell,25068,Castellnou de Seana,1,Dona,Positiu PCR,2,11-06
1777,27,Pla d'Urgell,25137,Mollerussa,1,Dona,Sospitós,3,11-06
1778,11,Baix Llobregat,08066,Catellví de Rosanes,1,Dona,Sospitós,3,11-06
1779,41,Vallès Oriental,08136,Montornès del Vallès,0,Home,Sospitós,57,11-06
1780,19,Garrotxa,17185,Sant Joan Les Fonts,0,Home,Sospitós,5,11-06
1781,07,Bages,08141,Navàs,0,Home,Positiu PCR,1,11-06
1782,02,Alt Empordà ,17138,Portbou,1,Dona,Sospitós,1,11-06
1783,08,Baix Camp,43123,Reus,1,Dona,Positiu PCR,49,11-06
1784,13,Barcelonès,08015,Badalona,0,Home,Positiu per Test Ràpid,1,11-06
1785,41,Vallès Oriental,08033,Caldes de Montbui,0,Home,PCR probable,1,11-06
1786,21,Maresme,08030,Cabrils,1,Dona,Sospitós,12,11-06
1787,31,Ripollès,17091,Llanars,1,Dona,Sospitós,1,11-06
1788,21,Maresme,08007,Arenys de Munt,0,Home,Sospitós,9,11-06
1789,41,Vallès Oriental,08209,Sant Fost de Campsentelles,1,Dona,Positiu PCR,2,11-06
1790,41,Vallès Oriental,08097,Gualba,0,Home,Sospitós,2,11-06
1791,27,Pla d'Urgell,25113,Ivars d'Urgell,1,Dona,Sospitós,2,11-06
1792,24,Osona,08303,Vilanova de Sau,0,Home,Sospitós,1,11-06
1793,14,Berguedà ,08268,Cercs,1,Dona,Sospitós,1,11-06
1794,19,Garrotxa,17149,Riudaura,0,Home,Sospitós,1,11-06
1795,16,Conca de Barberà ,43172,Vilaverd,1,Dona,Sospitós,1,11-06
1796,36,Tarragonès,43111,La Pobla de Montornès,0,Home,Sospitós,7,11-06
1797,29,Priorat,43174,La Vilella Baixa,0,Home,Sospitós,2,11-06
1798,42,Moianès,08138,Moià,0,Home,Positiu PCR,1,11-06
1799,10,Baix Empordà ,17034,Calonge i Sant Antoni,1,Dona,Positiu PCR,1,11-06
1800,09,Baix Ebre,43903,Camarles,0,Home,Sospitós,1,11-06
1801,01,Alt Camp,43005,Alcover,0,Home,Sospitós,2,11-06
1802,06,Anoia,08119,Masquefa,0,Home,Positiu PCR,4,11-06
1803,02,Alt Empordà ,17075,Garrigàs,1,Dona,Sospitós,2,11-06
1804,02,Alt Empordà ,17047,Castelló d'Empúries,0,Home,Positiu PCR,2,11-06
1805,03,Alt Penedès,08288,Torrelles de Foix,1,Dona,Sospitós,4,11-06
1806,04,Alt Urgell,25140,Montferrer i Castellbò,1,Dona,Sospitós,2,11-06
1807,10,Baix Empordà ,17048,Castell-Platja d'Aro,0,Home,Sospitós,19,11-06
1808,32,Segarra,25072,Cervera,1,Dona,Sospitós,2,11-06
1809,11,Baix Llobregat,08211,Sant Feliu de Llobregat,1,Dona,PCR probable,1,11-06
1810,09,Baix Ebre,43013,L'Ametlla de Mar,0,Home,Sospitós,4,11-06
1811,06,Anoia,08165,La Pobla de Claramunt,0,Home,Sospitós,1,11-06
1812,02,Alt Empordà ,17120,Palau-Saverdera,0,Home,Sospitós,3,11-06
1813,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Positiu per ELISA,1,11-06
1814,08,Baix Camp,43003,l'Albiol,0,Home,Sospitós,3,11-06
1815,14,Berguedà ,08268,Cercs,0,Home,Sospitós,3,11-06
1816,24,Osona,08278,Taradell,1,Dona,Sospitós,3,11-06
1817,34,Selva,17233,Vilobí d'Onyar,0,Home,Sospitós,5,11-06
1818,41,Vallès Oriental,08296,Vallromanes,0,Home,Sospitós,2,11-06
1819,41,Vallès Oriental,08041,Canovelles,1,Dona,Positiu PCR,4,11-06
1820,41,Vallès Oriental,08088,La Garriga,1,Dona,Sospitós,32,11-06
1821,18,Garrigues,25073,Cervià de les Garrigues,0,Home,Sospitós,1,11-06
1822,09,Baix Ebre,43133,Roquetes,1,Dona,Sospitós,7,11-06
1823,24,Osona,08246,Santa Eugènia de Berga,1,Dona,Sospitós,3,11-06
1824,31,Ripollès,17167,Sant Joan de les Abadesses,1,Dona,Sospitós,2,11-06
1825,11,Baix Llobregat,08157,Pallejà,0,Home,Positiu PCR,4,11-06
1826,21,Maresme,08126,Montgat,0,Home,Positiu PCR,1,11-06
1827,07,Bages,08127,Monistrol de Montserrat,1,Dona,Sospitós,1,11-06
1828,24,Osona,08171,Prats de Lluçanès,0,Home,Sospitós,5,11-06
1829,11,Baix Llobregat,08301,Viladecans,1,Dona,PCR probable,1,11-06
1830,19,Garrotxa,17139,Les Preses,1,Dona,Sospitós,5,11-06
1831,31,Ripollès,17091,Llanars,0,Home,Sospitós,1,11-06
1832,02,Alt Empordà ,17214,Vilabertran,1,Dona,Sospitós,3,11-06
1833,11,Baix Llobregat,08905,La Palma de Cervelló,1,Dona,Sospitós,4,11-06
1834,10,Baix Empordà ,17118,Palamós,0,Home,Positiu PCR,5,11-06
1835,20,Gironès,17079,Girona,1,Dona,PCR probable,2,11-06
1836,06,Anoia,08119,Masquefa,1,Dona,Positiu PCR,4,11-06
1837,40,Vallès Occidental,08238,Sant Quirze del Vallès,1,Dona,Sospitós,41,11-06
1838,02,Alt Empordà ,17093,Llers,0,Home,Sospitós,3,11-06
1839,11,Baix Llobregat,08158,El Papiol,0,Home,Sospitós,13,11-06
1840,24,Osona,08269,Seva,1,Dona,Positiu PCR,2,11-06
1841,14,Berguedà ,08299,Vilada,1,Dona,Sospitós,1,11-06
1842,36,Tarragonès,43905,Salou,0,Home,Positiu PCR,5,11-06
1843,15,Cerdanya,17082,Guils de Cerdanya,1,Dona,Sospitós,2,11-06
1844,15,Cerdanya,17141,Puigcerdà,0,Home,Positiu PCR,1,11-06
1845,15,Cerdanya,17078,Ger,1,Dona,Sospitós,1,11-06
1846,34,Selva,17164,Sant Hilari Sacalm,0,Home,Sospitós,3,11-06
1847,14,Berguedà ,08144,Olvan,0,Home,Sospitós,2,11-06
1848,02,Alt Empordà ,17151,Riumors,0,Home,Sospitós,1,11-06
1849,11,Baix Llobregat,08289,Torrelles de Llobregat,1,Dona,Sospitós,2,11-06
1850,28,Pla de l'Estany,17071,Fontcoberta,0,Home,Sospitós,2,11-06
1851,36,Tarragonès,43905,Salou,1,Dona,Sospitós,35,11-06
1852,34,Selva,17008,Anglès,0,Home,Sospitós,11,11-06
1853,15,Cerdanya,25139,Mortellà i Martinet,1,Dona,Positiu PCR,1,11-06
1854,21,Maresme,08219,Vilassar de Mar,0,Home,Sospitós,13,11-06
1855,29,Priorat,43174,La Vilella Baixa,1,Dona,Sospitós,1,11-06
1856,03,Alt Penedès,08174,Puigdàlber,0,Home,Sospitós,1,11-06
1857,40,Vallès Occidental,08238,Sant Quirze del Vallès,1,Dona,Positiu PCR,6,11-06
1858,03,Alt Penedès,08206,Sant Cugat Sesgarrigues,0,Home,Sospitós,1,11-06
1859,13,Barcelonès,08019,Barcelona,0,Home,Positiu PCR,313,11-06
1860,39,Aran,25059,Bossòst,1,Dona,Positiu PCR,1,11-06
1861,03,Alt Penedès,08236,Sant Quintí de Mediona,0,Home,Sospitós,1,11-06
1862,31,Ripollès,17177,Sant Pau de Segúries,0,Home,Sospitós,1,11-06
1863,13,Barcelonès,08019,Barcelona,0,Home,Sospitós,1804,11-06
1864,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Positiu PCR,110,11-06
1865,14,Berguedà ,08175,Puig-Reig,1,Dona,Positiu PCR,3,11-06
1866,03,Alt Penedès,08288,Torrelles de Foix,0,Home,Positiu PCR,3,11-06
1867,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu PCR,54,11-06
1868,01,Alt Camp,43108,El Pla de Santa Maria,0,Home,Sospitós,3,11-06
1869,25,Pallars Jussà ,25115,Isona i Conca Dellà,1,Dona,Sospitós,1,11-06
1870,02,Alt Empordà ,17226,Vilamalla,1,Dona,Sospitós,3,11-06
1871,19,Garrotxa,17109,Montagut i Oix,0,Home,Sospitós,2,11-06
1872,16,Conca de Barberà ,43176,Vimbodí i Poblet,0,Home,Sospitós,1,11-06
1873,09,Baix Ebre,43155,Tortosa,0,Home,Positiu PCR,4,11-06
1874,36,Tarragonès,43171,Vila-Seca,0,Home,Positiu PCR,7,11-06
1875,10,Baix Empordà ,17902,Forallac,0,Home,Sospitós,5,11-06
1876,03,Alt Penedès,08145,Olèrdola,1,Dona,Positiu PCR,2,11-06
1877,16,Conca de Barberà ,43054,L'Espluga de Francolí,1,Dona,Sospitós,3,11-06
1878,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Positiu per Test Ràpid,1,11-06
1879,06,Anoia,08104,La Llacuna,0,Home,Positiu PCR,1,11-06
1880,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,66,11-06
1881,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Sospitós,107,11-06
1882,07,Bages,08084,Fonollosa,0,Home,Sospitós,1,11-06
1883,41,Vallès Oriental,08202,Sant Celoni,0,Home,Positiu PCR,3,11-06
1884,24,Osona,08298,Vic,0,Home,Sospitós,44,11-06
1885,34,Selva,17180,Santa Coloma de Farners,0,Home,Positiu PCR,3,11-06
1886,40,Vallès Occidental,08180,Ripollet,0,Home,Positiu PCR,12,11-06
1887,03,Alt Penedès,08251,Santa Margarida i els Monjos,1,Dona,Sospitós,23,11-06
1888,02,Alt Empordà ,17221,Vilafant,1,Dona,Positiu PCR,5,11-06
1889,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Positiu per ELISA,1,11-06
1890,40,Vallès Occidental,08051,Castellar del Vallès,1,Dona,Sospitós,41,11-06
1891,25,Pallars Jussà ,25234,Tremp,1,Dona,Sospitós,2,11-06
1892,34,Selva,17159,Sant Feliu de Buixalleu,1,Dona,Sospitós,1,11-06
1893,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,88,11-06
1894,20,Gironès,17040,Canet d'Adri,0,Home,Sospitós,1,11-06
1895,40,Vallès Occidental,08223,Sant Llorenç Savall,0,Home,Sospitós,1,11-06
1896,12,Baix Penedès,43024,Bellvei,0,Home,Sospitós,1,11-06
1897,02,Alt Empordà ,17062,L'Escala,1,Dona,Sospitós,8,11-06
1898,24,Osona,08278,Taradell,1,Dona,Positiu PCR,3,11-06
1899,08,Baix Camp,43038,Cambrils,0,Home,Positiu PCR,3,11-06
1900,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Sospitós,72,11-06
1901,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,0,Home,Sospitós,96,11-06
1902,21,Maresme,08075,Dosrius,1,Dona,Sospitós,7,11-06
1903,41,Vallès Oriental,08124,Mollet del Vallès,1,Dona,Positiu PCR,27,11-06
1904,12,Baix Penedès,43163,El Vendrell,1,Dona,Positiu PCR,3,11-06
1905,08,Baix Camp,43038,Cambrils,0,Home,Positiu per ELISA,2,11-06
1906,38,Urgell,25217,Tàrrega,1,Dona,Positiu PCR,1,11-06
1907,06,Anoia,08302,Vilanova del Camí,1,Dona,PCR probable,1,11-06
1908,06,Anoia,08025,El Bruc,0,Home,Sospitós,1,11-06
1909,36,Tarragonès,43100,Els Pallaresos,1,Dona,Sospitós,4,11-06
1910,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Sospitós,52,11-06
1911,11,Baix Llobregat,08068,Cervelló,1,Dona,Sospitós,7,11-06
1912,11,Baix Llobregat,08169,El Prat de Llobregat,0,Home,Positiu PCR,7,11-06
1913,36,Tarragonès,43166,Vilallonga del Camp,1,Dona,Sospitós,1,11-06
1914,24,Osona,08237,Sant Quirze de Besora,0,Home,Positiu PCR,1,11-06
1915,41,Vallès Oriental,08135,Montmeló,0,Home,Positiu PCR,2,11-06
1916,24,Osona,08285,Torelló,1,Dona,Positiu PCR,6,11-06
1917,11,Baix Llobregat,08158,El Papiol,1,Dona,Positiu PCR,1,11-06
1918,24,Osona,08067,Centelles,1,Dona,Sospitós,8,11-06
1919,10,Baix Empordà ,17160,Sant Feliu de Guíxols,1,Dona,Sospitós,32,11-06
1920,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Positiu per ELISA,1,11-06
1921,01,Alt Camp,43160,Vallmoll,1,Dona,Sospitós,1,11-06
1922,29,Priorat,43023,Bellmunt del Priorat,1,Dona,Sospitós,1,11-06
1923,03,Alt Penedès,08094,La Granada,0,Home,Sospitós,4,11-06
1924,21,Maresme,08214,Vilassar de Dalt,1,Dona,Positiu PCR,1,11-06
1925,08,Baix Camp,43092,Mont-Roig del Camp,1,Dona,Positiu PCR,3,11-06
1926,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Positiu PCR,8,11-06
1927,41,Vallès Oriental,08105,La Llagosta,1,Dona,Positiu PCR,10,11-06
1928,21,Maresme,08193,Sant Iscle de Vallalta,1,Dona,Sospitós,1,11-06
1929,20,Gironès,17067,Flaçà,1,Dona,Sospitós,1,11-06
1930,10,Baix Empordà ,17199,Torroella de Montgrí,1,Dona,Sospitós,11,11-06
1931,21,Maresme,08214,Vilassar de Dalt,0,Home,Sospitós,7,11-06
1932,11,Baix Llobregat,08089,Gavà,1,Dona,Positiu PCR,12,11-06
1933,16,Conca de Barberà ,43139,Santa Coloma de Queralt,0,Home,Sospitós,2,11-06
1934,21,Maresme,08264,Sant Vicenç de Montalt,1,Dona,Sospitós,8,11-06
1935,02,Alt Empordà ,17066,Figueres,0,Home,Sospitós,92,11-06
1936,28,Pla de l'Estany,17190,Serinyà,1,Dona,Sospitós,2,11-06
1937,24,Osona,08285,Torelló,0,Home,Sospitós,35,11-06
1938,23,Noguera,25034,Artesa de Segre,1,Dona,Positiu PCR,2,11-06
1939,07,Bages,08213,Sant Fruitós de Bages,0,Home,Sospitós,14,11-06
1940,12,Baix Penedès,43002,Albinyana,0,Home,Sospitós,1,11-06
1941,11,Baix Llobregat,08089,Gavà,0,Home,Sospitós,92,11-06
1942,36,Tarragonès,43043,El Catllar,0,Home,Sospitós,2,11-06
1943,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Sospitós,73,11-06
1944,06,Anoia,08102,Igualada,0,Home,Positiu PCR,3,11-06
1945,02,Alt Empordà ,17178,Sant Pere Pescador,0,Home,Sospitós,3,11-06
1946,21,Maresme,08006,Arenys de Mar,1,Dona,Positiu PCR,2,11-06
1947,24,Osona,08215,Sant Hipòlit de Voltregà,1,Dona,Sospitós,6,11-06
1948,28,Pla de l'Estany,17137,Porqueres,1,Dona,Sospitós,28,11-06
1949,13,Barcelonès,08015,Badalona,0,Home,Sospitós,272,11-06
1950,10,Baix Empordà ,17117,Palafrugell,1,Dona,Positiu PCR,6,11-06
1951,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Positiu PCR,14,11-06
1952,03,Alt Penedès,08027,Les Cabanyes,0,Home,Positiu PCR,1,11-06
1953,21,Maresme,08163,Pineda de Mar,0,Home,Positiu PCR,6,11-06
1954,21,Maresme,08197,Sant Andreu de Llavaneres,0,Home,Positiu PCR,2,11-06
1955,41,Vallès Oriental,08115,Martorelles,1,Dona,Sospitós,7,11-06
1956,07,Bages,08192,Santpedor,1,Dona,Sospitós,13,11-06
1957,03,Alt Penedès,08065,Castellví de la Marca,1,Dona,Sospitós,3,11-06
1958,12,Baix Penedès,43137,Sant Jaume dels Domenys,1,Dona,Positiu PCR,2,11-06
1959,02,Alt Empordà ,17075,Garrigàs,0,Home,Sospitós,1,11-06
1960,40,Vallès Occidental,08279,Terrassa,1,Dona,Positiu PCR,76,11-06
1961,41,Vallès Oriental,08902,Vilanova del Vallès,0,Home,Positiu PCR,4,11-06
1962,03,Alt Penedès,08085,Font-Rubí,1,Dona,Sospitós,6,11-06
1963,02,Alt Empordà ,17029,Boadella d'Empordà,1,Dona,Sospitós,1,11-06
1964,02,Alt Empordà ,17016,Bàscara,1,Dona,Positiu PCR,1,11-06
1965,07,Bages,08010,Artés,0,Home,Positiu PCR,1,11-06
1966,41,Vallès Oriental,08108,Lliçà de Vall,1,Dona,Sospitós,5,11-06
1967,07,Bages,08274,Súria,1,Dona,Positiu PCR,1,11-06
1968,36,Tarragonès,43144,La Secuita,0,Home,Sospitós,1,11-06
1969,34,Selva,17007,Amer,0,Home,Sospitós,12,11-06
1970,09,Baix Ebre,43133,Roquetes,0,Home,Sospitós,10,11-06
1971,03,Alt Penedès,08227,Sant Martí Sarroca,0,Home,Sospitós,7,11-06
1972,25,Pallars Jussà ,25227,La Torre de Cabdella,1,Dona,Sospitós,1,11-06
1973,24,Osona,08233,Sant Pere de Torelló,1,Dona,Sospitós,1,11-06
1974,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,PCR probable,1,11-06
1975,09,Baix Ebre,43008,Alfara de Carles,0,Home,Sospitós,1,11-06
1976,24,Osona,08183,Roda de Ter,0,Home,Sospitós,23,11-06
1977,08,Baix Camp,43009,Alforja,0,Home,Sospitós,1,11-06
1978,26,Pallars Sobirà ,25086,Esterri d'Àneu,1,Dona,Positiu PCR,1,11-06
1979,40,Vallès Occidental,08184,Rubí,0,Home,Positiu PCR,13,11-06
1980,03,Alt Penedès,08091,Gelida,1,Dona,Sospitós,7,11-06
1981,07,Bages,08218,Sant Joan de Vilatorrada,0,Home,Sospitós,11,11-06
1982,20,Gironès,17049,Celrà,1,Dona,Sospitós,3,11-06
1983,08,Baix Camp,43031,Les Borges del Camp,1,Dona,Positiu PCR,3,11-06
1984,06,Anoia,08162,Els Hostalets de Pierola,1,Dona,Sospitós,3,11-06
1985,29,Priorat,43112,Poboleda,1,Dona,Sospitós,1,11-06
1986,41,Vallès Oriental,08042,Cànoves i Samalús,1,Dona,Sospitós,4,11-06
1987,20,Gironès,17089,Llagostera,1,Dona,Sospitós,9,11-06
1988,08,Baix Camp,43042,Castellvell del Camp,1,Dona,Sospitós,3,11-06
1989,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Sospitós,65,11-06
1990,41,Vallès Oriental,08296,Vallromanes,0,Home,Positiu PCR,3,11-06
1991,20,Gironès,17050,Cervià de Ter,0,Home,Sospitós,1,11-06
1992,41,Vallès Oriental,08023,Bigues i Riells,0,Home,Positiu PCR,3,11-06
1993,10,Baix Empordà ,17124,Pals,1,Dona,Positiu PCR,1,11-06
1994,21,Maresme,08163,Pineda de Mar,0,Home,Sospitós,37,11-06
1995,07,Bages,08084,Fonollosa,1,Dona,Positiu PCR,1,11-06
1996,10,Baix Empordà ,17034,Calonge i Sant Antoni,0,Home,Sospitós,3,11-06
1997,13,Barcelonès,08019,Barcelona,1,Dona,Positiu per ELISA,6,11-06
1998,19,Garrotxa,17139,Les Preses,0,Home,Positiu PCR,1,11-06
1999,40,Vallès Occidental,08120,Matadepera,1,Dona,Positiu PCR,1,11-06
