,comarcacodi,comarcadescripcio,municipicodi,municipidescripcio,sexecodi,sexedescripcio,resultatcoviddescripcio,numcasos,date
343,41,Vallès Oriental,08198,Sant Antoni de Vilamajor,1,Dona,Sospitós,3,11-07
344,09,Baix Ebre,43901,Deltebre,0,Home,Positiu PCR,2,11-07
345,41,Vallès Oriental,08088,La Garriga,0,Home,Sospitós,2,11-07
346,33,Segrià ,25182,Puigverd de Lleida,1,Dona,Sospitós,1,11-07
347,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,34,11-07
348,08,Baix Camp,43033,Botarell,0,Home,Sospitós,6,11-07
349,01,Alt Camp,43170,Vila-Rodona,1,Dona,Sospitós,3,11-07
350,03,Alt Penedès,08013,Avinyonet del Penedès,0,Home,Positiu PCR,1,11-07
351,13,Barcelonès,08019,Barcelona,0,Home,Positiu PCR,46,11-07
352,09,Baix Ebre,43013,L'Ametlla de Mar,1,Dona,Positiu PCR,1,11-07
353,41,Vallès Oriental,08033,Caldes de Montbui,0,Home,Sospitós,4,11-07
354,11,Baix Llobregat,08123,Molins de Rei,1,Dona,Positiu PCR,1,11-07
355,41,Vallès Oriental,08259,Santa Maria de Palautordera,0,Home,Sospitós,1,11-07
356,07,Bages,08262,Sant Vicenç de Castellet,0,Home,Positiu PCR,1,11-07
357,41,Vallès Oriental,08014,Aiguafreda,0,Home,Sospitós,1,11-07
358,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,3,11-07
359,01,Alt Camp,43161,Valls,1,Dona,Sospitós,3,11-07
360,33,Segrià ,25019,Almacelles,1,Dona,Positiu PCR,5,11-07
361,41,Vallès Oriental,08124,Mollet del Vallès,0,Home,Sospitós,7,11-07
362,33,Segrià ,25021,Almenar,1,Dona,Sospitós,1,11-07
363,04,Alt Urgell,25203,La Seu d'Urgell,0,Home,Sospitós,2,11-07
364,03,Alt Penedès,08091,Gelida,0,Home,Sospitós,1,11-07
365,20,Gironès,17155,Salt,1,Dona,Positiu PCR,5,11-07
366,33,Segrià ,25210,Soses,0,Home,Positiu per ELISA,1,11-07
367,21,Maresme,08007,Arenys de Munt,1,Dona,Sospitós,1,11-07
368,34,Selva,17009,Arbúcies,0,Home,Positiu PCR,2,11-07
369,41,Vallès Oriental,08088,La Garriga,1,Dona,Sospitós,1,11-07
370,40,Vallès Occidental,08120,Matadepera,1,Dona,Sospitós,2,11-07
371,11,Baix Llobregat,08157,Pallejà,1,Dona,Positiu PCR,1,11-07
372,09,Baix Ebre,43133,Roquetes,0,Home,Sospitós,1,11-07
373,40,Vallès Occidental,08180,Ripollet,0,Home,Sospitós,3,11-07
374,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Sospitós,10,11-07
375,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Positiu PCR,5,11-07
376,13,Barcelonès,08015,Badalona,1,Dona,Sospitós,45,11-07
377,33,Segrià ,25120,Lleida,0,Home,Positiu PCR,3,11-07
378,16,Conca de Barberà ,43086,Montblanc,0,Home,Sospitós,2,11-07
379,21,Maresme,08230,Premià de Dalt,0,Home,Sospitós,4,11-07
380,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,2,11-07
381,41,Vallès Oriental,08107,Lliçà d'Amunt,0,Home,Sospitós,2,11-07
382,20,Gironès,17067,Flaçà,1,Dona,Sospitós,2,11-07
383,30,Ribera d'Ebre,43093,Móra d'Ebre,0,Home,Positiu PCR,1,11-07
384,24,Osona,08298,Vic,1,Dona,Positiu PCR,3,11-07
385,03,Alt Penedès,08227,Sant Martí Sarroca,1,Dona,Sospitós,1,11-07
386,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Positiu PCR,1,11-07
387,34,Selva,17033,Caldes de Malavella,1,Dona,Positiu PCR,1,11-07
388,41,Vallès Oriental,08294,Vallgorguina,1,Dona,Sospitós,1,11-07
389,40,Vallès Occidental,08167,Polinyà,0,Home,Sospitós,2,11-07
390,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Positiu PCR,1,11-07
391,11,Baix Llobregat,08196,Sant Andreu de la Barca,1,Dona,Sospitós,1,11-07
392,20,Gironès,17089,Llagostera,0,Home,Sospitós,1,11-07
393,11,Baix Llobregat,08169,El Prat de Llobregat,0,Home,Sospitós,4,11-07
394,11,Baix Llobregat,08076,Esparreguera,1,Dona,Sospitós,2,11-07
395,03,Alt Penedès,08273,Subirats,0,Home,Positiu PCR,1,11-07
396,11,Baix Llobregat,08301,Viladecans,0,Home,Sospitós,1,11-07
397,08,Baix Camp,43127,Riudecanyes,0,Home,Sospitós,1,11-07
398,11,Baix Llobregat,08200,Sant Boi de Llobregat,1,Dona,Positiu PCR,3,11-07
399,16,Conca de Barberà ,43139,Santa Coloma de Queralt,0,Home,Positiu PCR,1,11-07
400,42,Moianès,08258,Santa Maria d'Oló,0,Home,Sospitós,1,11-07
401,23,Noguera,25040,Balaguer,1,Dona,Positiu PCR,2,11-07
402,21,Maresme,08172,Premià de Mar,0,Home,Sospitós,3,11-07
403,41,Vallès Oriental,08902,Vilanova del Vallès,0,Home,Sospitós,2,11-07
404,20,Gironès,17089,Llagostera,1,Dona,Positiu PCR,2,11-07
405,24,Osona,08037,Calldetenes,0,Home,Sospitós,1,11-07
406,07,Bages,08113,Manresa,1,Dona,Positiu PCR,4,11-07
407,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu PCR,6,11-07
408,21,Maresme,08284,Tordera,0,Home,Sospitós,1,11-07
409,02,Alt Empordà ,17047,Castelló d'Empúries,0,Home,Positiu PCR,1,11-07
410,41,Vallès Oriental,08181,La Roca del Vallès,0,Home,Positiu PCR,1,11-07
411,21,Maresme,08030,Cabrils,0,Home,Sospitós,1,11-07
412,34,Selva,17180,Santa Coloma de Farners,1,Dona,Sospitós,7,11-07
413,03,Alt Penedès,08094,La Granada,1,Dona,Sospitós,2,11-07
414,34,Selva,17213,Vidreres,0,Home,Sospitós,1,11-07
415,10,Baix Empordà ,17118,Palamós,1,Dona,Sospitós,2,11-07
416,31,Ripollès,17147,Ripoll,1,Dona,Sospitós,2,11-07
417,32,Segarra,25072,Cervera,1,Dona,Positiu PCR,4,11-07
418,30,Ribera d'Ebre,43150,Tivissa,1,Dona,Sospitós,3,11-07
419,16,Conca de Barberà ,43086,Montblanc,1,Dona,Sospitós,5,11-07
420,22,Montsià ,43136,Sant Carles de la Ràpita,1,Dona,Sospitós,5,11-07
421,36,Tarragonès,43148,Tarragona,0,Home,Positiu PCR,10,11-07
422,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Positiu PCR,2,11-07
423,34,Selva,17180,Santa Coloma de Farners,0,Home,Sospitós,7,11-07
424,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,2,11-07
425,24,Osona,08112,Manlleu,1,Dona,Positiu PCR,3,11-07
426,21,Maresme,08284,Tordera,0,Home,Positiu PCR,1,11-07
427,09,Baix Ebre,43155,Tortosa,0,Home,Positiu PCR,3,11-07
428,31,Ripollès,17145,Ribes de Freser,1,Dona,Positiu PCR,1,11-07
429,28,Pla de l'Estany,17218,Vilademuls,0,Home,Sospitós,2,11-07
430,20,Gironès,17142,Quart,0,Home,Sospitós,1,11-07
431,21,Maresme,08110,Malgrat de Mar,0,Home,Sospitós,7,11-07
432,09,Baix Ebre,43133,Roquetes,1,Dona,Sospitós,2,11-07
433,41,Vallès Oriental,08296,Vallromanes,0,Home,Sospitós,1,11-07
434,09,Baix Ebre,43155,Tortosa,1,Dona,Positiu PCR,2,11-07
435,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Sospitós,2,11-07
436,41,Vallès Oriental,08159,Parets del Vallès,0,Home,Sospitós,1,11-07
437,02,Alt Empordà ,17210,Ventalló,0,Home,Sospitós,1,11-07
438,41,Vallès Oriental,08105,La Llagosta,1,Dona,Sospitós,1,11-07
439,40,Vallès Occidental,08223,Sant Llorenç Savall,0,Home,Sospitós,1,11-07
440,11,Baix Llobregat,08089,Gavà,1,Dona,Positiu PCR,2,11-07
441,21,Maresme,08163,Pineda de Mar,1,Dona,Positiu PCR,5,11-07
442,20,Gironès,17049,Celrà,0,Home,Sospitós,2,11-07
443,30,Ribera d'Ebre,43094,Móra la Nova,1,Dona,Sospitós,3,11-07
444,11,Baix Llobregat,08089,Gavà,0,Home,Sospitós,4,11-07
445,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Sospitós,2,11-07
446,11,Baix Llobregat,08147,Olesa de Montserrat,0,Home,Positiu PCR,1,11-07
447,34,Selva,17146,Riells i Viabrea,0,Home,Positiu PCR,1,11-07
448,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Sospitós,3,11-07
449,31,Ripollès,17039,Camprodon,1,Dona,Sospitós,1,11-07
450,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,PCR probable,1,11-07
451,09,Baix Ebre,43025,Benifallet,1,Dona,Positiu PCR,1,11-07
452,36,Tarragonès,43148,Tarragona,1,Dona,Positiu per Test Ràpid,1,11-07
453,34,Selva,17213,Vidreres,0,Home,Positiu PCR,1,11-07
454,42,Moianès,08138,Moià,0,Home,Sospitós,2,11-07
455,08,Baix Camp,43128,Riudecols,1,Dona,Sospitós,1,11-07
456,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,181,11-07
457,06,Anoia,08102,Igualada,0,Home,Positiu PCR,3,11-07
458,32,Segarra,25110,Guissona,0,Home,Positiu PCR,1,11-07
459,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Positiu per ELISA,1,11-07
460,34,Selva,17023,Blanes,0,Home,Positiu PCR,3,11-07
461,22,Montsià ,43136,Sant Carles de la Ràpita,0,Home,Sospitós,2,11-07
462,40,Vallès Occidental,08184,Rubí,1,Dona,Positiu PCR,3,11-07
463,07,Bages,08191,Sallent,1,Dona,Sospitós,1,11-07
464,13,Barcelonès,08019,Barcelona,0,Home,Sospitós,149,11-07
465,21,Maresme,08009,Argentona,1,Dona,Sospitós,5,11-07
466,20,Gironès,17079,Girona,0,Home,Sospitós,13,11-07
467,30,Ribera d'Ebre,43125,Riba-Roja d'Ebre,1,Dona,Sospitós,1,11-07
468,21,Maresme,08126,Montgat,1,Dona,Sospitós,6,11-07
469,40,Vallès Occidental,08267,Sentmenat,0,Home,Sospitós,1,11-07
470,28,Pla de l'Estany,17015,Banyoles,1,Dona,Sospitós,2,11-07
471,22,Montsià ,43014,Amposta,0,Home,Sospitós,20,11-07
472,19,Garrotxa,17133,Les Planes d'Hostoles,1,Dona,Sospitós,1,11-07
473,11,Baix Llobregat,08301,Viladecans,1,Dona,Positiu per ELISA,1,11-07
474,34,Selva,17146,Riells i Viabrea,1,Dona,Positiu PCR,2,11-07
475,11,Baix Llobregat,08077,Esplugues de Llobregat,0,Home,Sospitós,4,11-07
476,11,Baix Llobregat,08905,La Palma de Cervelló,1,Dona,Sospitós,1,11-07
477,21,Maresme,08007,Arenys de Munt,0,Home,Sospitós,1,11-07
478,11,Baix Llobregat,08076,Esparreguera,0,Home,Sospitós,1,11-07
479,07,Bages,08113,Manresa,0,Home,Positiu PCR,1,11-07
480,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,PCR probable,1,11-07
481,08,Baix Camp,43031,Les Borges del Camp,0,Home,Sospitós,1,11-07
482,21,Maresme,08261,Santa Susanna,0,Home,Positiu PCR,1,11-07
483,31,Ripollès,17091,Llanars,0,Home,Sospitós,1,11-07
484,02,Alt Empordà ,17092,Llançà,0,Home,Sospitós,2,11-07
485,13,Barcelonès,08015,Badalona,1,Dona,Positiu per ELISA,2,11-07
486,29,Priorat,43157,Ulldemolins,0,Home,Sospitós,1,11-07
487,13,Barcelonès,08015,Badalona,0,Home,Positiu PCR,5,11-07
488,21,Maresme,08193,Sant Iscle de Vallalta,1,Dona,Positiu PCR,1,11-07
489,36,Tarragonès,43109,La Pobla de Mafumet,1,Dona,Sospitós,1,11-07
490,41,Vallès Oriental,08096,Granollers,1,Dona,Positiu PCR,1,11-07
491,21,Maresme,08009,Argentona,1,Dona,Positiu PCR,1,11-07
492,36,Tarragonès,43047,Constantí,1,Dona,Sospitós,1,11-07
493,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Positiu PCR,2,11-07
494,06,Anoia,08102,Igualada,1,Dona,Sospitós,9,11-07
495,21,Maresme,08121,Mataró,0,Home,Positiu PCR,5,11-07
496,08,Baix Camp,43088,Montbrió del Camp,0,Home,Sospitós,1,11-07
497,21,Maresme,08035,Calella,1,Dona,Sospitós,15,11-07
498,40,Vallès Occidental,08290,Ullastrell,0,Home,Sospitós,1,11-07
499,41,Vallès Oriental,08107,Lliçà d'Amunt,1,Dona,Sospitós,6,11-07
500,21,Maresme,08261,Santa Susanna,0,Home,Sospitós,1,11-07
501,07,Bages,08059,Castellfollit del Boix,0,Home,Sospitós,1,11-07
502,09,Baix Ebre,43901,Deltebre,1,Dona,Sospitós,11,11-07
503,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Positiu PCR,2,11-07
504,33,Segrià ,25011,Alcarràs,0,Home,Sospitós,1,11-07
505,21,Maresme,08121,Mataró,1,Dona,Positiu PCR,6,11-07
506,33,Segrià ,25011,Alcarràs,1,Dona,Sospitós,1,11-07
507,28,Pla de l'Estany,17056,Cornellà del Terri,0,Home,Positiu PCR,1,11-07
508,10,Baix Empordà ,17118,Palamós,0,Home,Positiu PCR,1,11-07
509,11,Baix Llobregat,08289,Torrelles de Llobregat,1,Dona,Sospitós,1,11-07
510,06,Anoia,08161,Piera,1,Dona,Sospitós,5,11-07
511,11,Baix Llobregat,08221,Sant Just Desvern,0,Home,Positiu PCR,1,11-07
512,06,Anoia,08119,Masquefa,1,Dona,Positiu PCR,1,11-07
513,11,Baix Llobregat,08158,El Papiol,0,Home,Sospitós,1,11-07
514,28,Pla de l'Estany,17190,Serinyà,1,Dona,Sospitós,1,11-07
515,41,Vallès Oriental,08005,L'Ametlla del Vallès,0,Home,Sospitós,2,11-07
516,09,Baix Ebre,43102,Paüls,1,Dona,Sospitós,1,11-07
517,25,Pallars Jussà ,25115,Isona i Conca Dellà,1,Dona,Sospitós,1,11-07
518,11,Baix Llobregat,08056,Castelldefels,1,Dona,Positiu PCR,3,11-07
519,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Positiu PCR,1,11-07
520,21,Maresme,08282,Tiana,1,Dona,Sospitós,2,11-07
521,02,Alt Empordà ,17223,Vilajuïga,1,Dona,Positiu PCR,1,11-07
522,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Sospitós,18,11-07
523,28,Pla de l'Estany,17015,Banyoles,0,Home,Positiu PCR,1,11-07
524,23,Noguera,25040,Balaguer,0,Home,Positiu PCR,2,11-07
525,20,Gironès,17169,Sant Julià de Ramis,0,Home,Sospitós,2,11-07
526,06,Anoia,08104,La Llacuna,0,Home,Sospitós,1,11-07
527,41,Vallès Oriental,08234,Sant Pere de Vilamajor,0,Home,Sospitós,1,11-07
528,21,Maresme,08006,Arenys de Mar,1,Dona,Sospitós,3,11-07
529,21,Maresme,08235,Sant Pol de Mar,1,Dona,Sospitós,2,11-07
530,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Sospitós,2,11-07
531,36,Tarragonès,43103,Perafort,1,Dona,Positiu PCR,1,11-07
532,34,Selva,17213,Vidreres,1,Dona,Sospitós,2,11-07
533,13,Barcelonès,08019,Barcelona,0,Home,Positiu per Test Ràpid,1,11-07
534,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Sospitós,20,11-07
535,16,Conca de Barberà ,43142,Sarral,1,Dona,Positiu PCR,3,11-07
536,24,Osona,08067,Centelles,0,Home,Sospitós,3,11-07
537,30,Ribera d'Ebre,43150,Tivissa,1,Dona,Positiu PCR,1,11-07
538,23,Noguera,25034,Artesa de Segre,1,Dona,Sospitós,1,11-07
539,33,Segrià ,25211,Sudanell,1,Dona,Positiu PCR,1,11-07
540,06,Anoia,08161,Piera,1,Dona,Positiu PCR,1,11-07
541,08,Baix Camp,43088,Montbrió del Camp,1,Dona,Sospitós,3,11-07
542,22,Montsià ,43138,Santa Bàrbara,1,Dona,Sospitós,1,11-07
543,22,Montsià ,43902,Sant Jaume d'Enveja,0,Home,Sospitós,2,11-07
544,02,Alt Empordà ,17100,Masarac,0,Home,Sospitós,1,11-07
545,24,Osona,08117,Les Masies de Voltregà,0,Home,Sospitós,2,11-07
546,10,Baix Empordà ,17022,La Bisbal d'Empordà,0,Home,Sospitós,2,11-07
547,24,Osona,08285,Torelló,1,Dona,Sospitós,2,11-07
548,33,Segrià ,25011,Alcarràs,0,Home,Positiu PCR,1,11-07
549,34,Selva,17023,Blanes,0,Home,Sospitós,15,11-07
550,08,Baix Camp,43162,Vandellòs i l'Hospitalet de l'Infant,0,Home,Positiu PCR,1,11-07
551,41,Vallès Oriental,08202,Sant Celoni,1,Dona,Positiu PCR,2,11-07
552,11,Baix Llobregat,08200,Sant Boi de Llobregat,1,Dona,Sospitós,11,11-07
553,40,Vallès Occidental,08223,Sant Llorenç Savall,1,Dona,Sospitós,1,11-07
554,21,Maresme,08126,Montgat,0,Home,Sospitós,11,11-07
555,01,Alt Camp,43001,Aiguamúrcia,0,Home,Sospitós,1,11-07
556,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,Positiu PCR,1,11-07
557,11,Baix Llobregat,08301,Viladecans,0,Home,Positiu PCR,1,11-07
558,21,Maresme,08155,Palafolls,0,Home,Positiu PCR,1,11-07
559,11,Baix Llobregat,08114,Martorell,0,Home,Positiu PCR,1,11-07
560,21,Maresme,08197,Sant Andreu de Llavaneres,1,Dona,Sospitós,2,11-07
561,11,Baix Llobregat,08200,Sant Boi de Llobregat,0,Home,Positiu PCR,3,11-07
562,21,Maresme,08030,Cabrils,0,Home,Positiu PCR,1,11-07
563,36,Tarragonès,43905,Salou,0,Home,Sospitós,1,11-07
564,07,Bages,08113,Manresa,1,Dona,Positiu per ELISA,1,11-07
565,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Sospitós,3,11-07
566,22,Montsià ,43902,Sant Jaume d'Enveja,1,Dona,Sospitós,1,11-07
567,30,Ribera d'Ebre,43065,Garcia,0,Home,Sospitós,1,11-07
568,20,Gironès,17169,Sant Julià de Ramis,1,Dona,Sospitós,1,11-07
569,36,Tarragonès,43103,Perafort,0,Home,Positiu PCR,1,11-07
570,11,Baix Llobregat,08147,Olesa de Montserrat,1,Dona,Sospitós,3,11-07
571,19,Garrotxa,17019,Besalú,1,Dona,Sospitós,1,11-07
572,36,Tarragonès,43171,Vila-Seca,1,Dona,Sospitós,1,11-07
573,40,Vallès Occidental,08125,Montcada i Reixac,1,Dona,Positiu PCR,2,11-07
574,24,Osona,08265,Sant Vicenç de Torelló,0,Home,Sospitós,1,11-07
575,41,Vallès Oriental,08086,Les Franqueses del Vallès,1,Dona,Positiu PCR,1,11-07
576,41,Vallès Oriental,08248,Santa Eulàlia de Ronçana,1,Dona,Sospitós,2,11-07
577,41,Vallès Oriental,08033,Caldes de Montbui,0,Home,Positiu PCR,1,11-07
578,21,Maresme,08284,Tordera,1,Dona,Sospitós,5,11-07
579,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Positiu PCR,4,11-07
580,28,Pla de l'Estany,17137,Porqueres,1,Dona,Sospitós,1,11-07
581,21,Maresme,08172,Premià de Mar,1,Dona,Positiu PCR,3,11-07
582,09,Baix Ebre,43155,Tortosa,1,Dona,Sospitós,12,11-07
583,21,Maresme,08163,Pineda de Mar,0,Home,Positiu PCR,2,11-07
584,06,Anoia,08102,Igualada,0,Home,Sospitós,5,11-07
585,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Positiu PCR,1,11-07
586,21,Maresme,08035,Calella,0,Home,Positiu PCR,2,11-07
587,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,22,11-07
588,08,Baix Camp,43038,Cambrils,1,Dona,Positiu PCR,3,11-07
589,07,Bages,08098,Sant Salvador de Guardiola,1,Dona,Positiu PCR,1,11-07
590,39,Aran,25243,Vielha e Mijaran,1,Dona,Sospitós,3,11-07
591,06,Anoia,08302,Vilanova del Camí,1,Dona,Sospitós,2,11-07
592,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,Sospitós,4,11-07
593,17,Garraf,08270,Sitges,1,Dona,Sospitós,1,11-07
594,41,Vallès Oriental,08296,Vallromanes,1,Dona,Sospitós,2,11-07
595,11,Baix Llobregat,08114,Martorell,1,Dona,Sospitós,1,11-07
596,03,Alt Penedès,08251,Santa Margarida i els Monjos,1,Dona,Positiu PCR,1,11-07
597,10,Baix Empordà ,17048,Castell-Platja d'Aro,0,Home,Sospitós,2,11-07
598,09,Baix Ebre,43013,L'Ametlla de Mar,0,Home,Positiu PCR,1,11-07
599,08,Baix Camp,43033,Botarell,1,Dona,Sospitós,4,11-07
600,29,Priorat,43055,Falset,1,Dona,Sospitós,1,11-07
601,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Sospitós,9,11-07
602,04,Alt Urgell,25203,La Seu d'Urgell,1,Dona,Positiu PCR,1,11-07
603,40,Vallès Occidental,08125,Montcada i Reixac,0,Home,Positiu PCR,1,11-07
604,21,Maresme,08219,Vilassar de Mar,1,Dona,Positiu PCR,1,11-07
605,19,Garrotxa,17109,Montagut i Oix,1,Dona,Sospitós,1,11-07
606,12,Baix Penedès,43051,Cunit,1,Dona,Positiu PCR,1,11-07
607,11,Baix Llobregat,08200,Sant Boi de Llobregat,0,Home,Sospitós,5,11-07
608,40,Vallès Occidental,08187,Sabadell,0,Home,Positiu PCR,6,11-07
609,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Positiu PCR,1,11-07
610,41,Vallès Oriental,08181,La Roca del Vallès,1,Dona,Sospitós,5,11-07
611,20,Gironès,17089,Llagostera,1,Dona,Sospitós,3,11-07
612,33,Segrià ,25019,Almacelles,0,Home,Positiu PCR,2,11-07
613,28,Pla de l'Estany,17015,Banyoles,0,Home,Sospitós,6,11-07
614,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,4,11-07
615,02,Alt Empordà ,17128,Pau,1,Dona,Sospitós,1,11-07
616,10,Baix Empordà ,17117,Palafrugell,1,Dona,Sospitós,2,11-07
617,41,Vallès Oriental,08902,Vilanova del Vallès,1,Dona,Positiu PCR,2,11-07
618,21,Maresme,08219,Vilassar de Mar,0,Home,Positiu PCR,1,11-07
619,41,Vallès Oriental,08181,La Roca del Vallès,0,Home,Sospitós,1,11-07
620,41,Vallès Oriental,08042,Cànoves i Samalús,1,Dona,Sospitós,1,11-07
621,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Sospitós,3,11-07
622,07,Bages,08191,Sallent,1,Dona,Positiu PCR,1,11-07
623,33,Segrià ,25210,Soses,0,Home,Sospitós,1,11-07
624,10,Baix Empordà ,17018,Bellcaire d'Empordà,1,Dona,Sospitós,1,11-07
625,10,Baix Empordà ,17181,Santa Cristina d'Aro,1,Dona,Sospitós,2,11-07
626,23,Noguera,25047,Bellcaire d'Urgell,0,Home,Sospitós,1,11-07
627,34,Selva,17193,Sils,0,Home,Sospitós,4,11-07
628,40,Vallès Occidental,08904,Badia del Vallès,1,Dona,Sospitós,1,11-07
629,39,Aran,25025,Naut Aran,0,Home,Positiu PCR,1,11-07
630,41,Vallès Oriental,08115,Martorelles,0,Home,Positiu PCR,2,11-07
631,08,Baix Camp,43053,Duesaigües,0,Home,Sospitós,1,11-07
632,21,Maresme,08075,Dosrius,0,Home,Sospitós,1,11-07
633,11,Baix Llobregat,08263,Sant Vicenç dels Horts,1,Dona,Sospitós,1,11-07
634,09,Baix Ebre,43006,Aldover,1,Dona,Positiu PCR,2,11-07
635,06,Anoia,08250,Santa Margarida de Montbui,0,Home,Sospitós,4,11-07
636,08,Baix Camp,43129,Riudoms,0,Home,Sospitós,4,11-07
637,40,Vallès Occidental,08187,Sabadell,1,Dona,Sospitós,17,11-07
638,24,Osona,08298,Vic,0,Home,Sospitós,4,11-07
639,33,Segrià ,25011,Alcarràs,1,Dona,Positiu PCR,1,11-07
640,,,,(Altres municipis),0,Home,Positiu PCR,1,11-07
641,17,Garraf,08043,Canyelles,1,Dona,Sospitós,1,11-07
642,02,Alt Empordà ,17152,Roses,0,Home,Sospitós,3,11-07
643,08,Baix Camp,43092,Mont-Roig del Camp,0,Home,Sospitós,2,11-07
644,11,Baix Llobregat,08068,Cervelló,1,Dona,Sospitós,1,11-07
645,02,Alt Empordà ,17178,Sant Pere Pescador,1,Dona,Sospitós,1,11-07
646,11,Baix Llobregat,08056,Castelldefels,0,Home,Sospitós,6,11-07
647,16,Conca de Barberà ,43139,Santa Coloma de Queralt,1,Dona,Positiu PCR,2,11-07
648,40,Vallès Occidental,08184,Rubí,0,Home,Positiu PCR,2,11-07
649,05,Alta Ribagorça,25173,El Pont de Suert,0,Home,Sospitós,1,11-07
650,21,Maresme,08155,Palafolls,0,Home,Sospitós,1,11-07
651,40,Vallès Occidental,08238,Sant Quirze del Vallès,1,Dona,Sospitós,1,11-07
652,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Positiu per ELISA,1,11-07
653,30,Ribera d'Ebre,43150,Tivissa,0,Home,Positiu PCR,2,11-07
654,41,Vallès Oriental,08096,Granollers,0,Home,Sospitós,9,11-07
655,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Sospitós,1,11-07
656,10,Baix Empordà ,17901,Cruïlles Monells i Sant Sadurní de l'Heura,0,Home,Sospitós,1,11-07
657,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Positiu PCR,1,11-07
658,14,Berguedà ,08022,Berga,0,Home,Sospitós,1,11-07
659,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Positiu per ELISA,1,11-07
660,10,Baix Empordà ,17204,Ullà,0,Home,Sospitós,1,11-07
661,34,Selva,17023,Blanes,1,Dona,Sospitós,12,11-07
662,42,Moianès,08034,Calders,0,Home,Sospitós,1,11-07
663,11,Baix Llobregat,08073,Cornellà de Llobregat,0,Home,Sospitós,2,11-07
664,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Positiu PCR,1,11-07
665,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu per ELISA,1,11-07
666,21,Maresme,08155,Palafolls,1,Dona,Positiu PCR,1,11-07
667,30,Ribera d'Ebre,43150,Tivissa,0,Home,Sospitós,2,11-07
668,41,Vallès Oriental,08115,Martorelles,1,Dona,Sospitós,1,11-07
669,41,Vallès Oriental,08159,Parets del Vallès,1,Dona,Positiu PCR,1,11-07
670,02,Alt Empordà ,17135,Pont de Molins,1,Dona,Positiu PCR,1,11-07
671,36,Tarragonès,43153,Torredembarra,1,Dona,Sospitós,2,11-07
672,34,Selva,17164,Sant Hilari Sacalm,1,Dona,Sospitós,1,11-07
673,24,Osona,08298,Vic,0,Home,Positiu PCR,2,11-07
674,09,Baix Ebre,43904,l'Aldea,0,Home,Sospitós,1,11-07
675,08,Baix Camp,43127,Riudecanyes,1,Dona,Sospitós,1,11-07
676,21,Maresme,08035,Calella,1,Dona,Positiu PCR,3,11-07
677,12,Baix Penedès,43163,El Vendrell,0,Home,Positiu PCR,1,11-06
678,34,Selva,17009,Arbúcies,1,Dona,Sospitós,7,11-06
679,38,Urgell,25096,La Fuliola,1,Dona,Sospitós,1,11-06
680,18,Garrigues,25058,Les Borges Blanques,0,Home,Sospitós,1,11-06
681,21,Maresme,08172,Premià de Mar,0,Home,Sospitós,37,11-06
682,12,Baix Penedès,43024,Bellvei,0,Home,Sospitós,1,11-06
683,26,Pallars Sobirà ,25209,Sort,1,Dona,Sospitós,3,11-06
